7,8.69,28.88,5.41,-1.0
8,8.69,28.88,5.41,-1.0
1,7.95,27.93,4.62,139.0
2,7.95,27.93,4.62,69.0
3,7.95,27.93,4.62,115.0
4,7.95,27.93,4.62,76.0
5,7.95,27.93,4.62,127.0
6,7.95,27.93,4.62,-1.0
7,7.95,27.93,4.62,112.0
8,7.95,27.93,4.62,-1.0
1,9.98,25.75,5.33,144.0
2,9.98,25.75,5.33,68.0
3,9.98,25.75,5.33,118.0
4,9.98,25.75,5.33,75.0
5,9.98,25.75,5.33,-1.0
6,9.98,25.75,5.33,-1.0
7,9.98,25.75,5.33,115.0
8,9.98,25.75,5.33,-1.0
1,8.98,27.09,4.61,146.0
2,8.98,27.09,4.61,66.0
3,8.98,27.09,4.61,-1.0
4,8.98,27.09,4.61,-1.0
5,8.98,27.09,4.61,122.0
6,8.98,27.09,4.61,-1.0
7,8.98,27.09,4.61,108.0
8,8.98,27.09,4.61,-1.0
1,7.41,30.65,3.3,-1.0
2,7.41,30.65,3.3,69.0
3,7.41,30.65,3.3,117.0
4,7.41,30.65,3.3,73.0
5,7.41,30.65,3.3,-1.0
6,7.41,30.65,3.3,-1.0
7,7.41,30.65,3.3,112.0
8,7.41,30.65,3.3,-1.0
1,8.33,26.22,4.17,-1.0
2,8.33,26.22,4.17,66.0
3,8.33,26.22,4.17,-1.0
4,8.33,26.22,4.17,73.0
5,8.33,26.22,4.17,121.0
6,8.33,26.22,4.17,-1.0
7,8.33,26.22,4.17,108.0
8,8.33,26.22,4.17,-1.0
1,8.6,25.5,4.02,-1.0
2,8.6,25.5,4.02,64.0
3,8.6,25.5,4.02,112.0
4,8.6,25.5,4.02,69.0
5,8.6,25.5,4.02,120.0
6,8.6,25.5,4.02,80.0
7,8.6,25.5,4.02,114.0
8,8.6,25.5,4.02,-1.0
1,10.55,23.62,3.35,119.0
2,10.55,23.62,3.35,61.0
3,10.55,23.62,3.35,109.0
4,10.55,23.62,3.35,67.0
5,10.55,23.62,3.35,-1.0
6,10.55,23.62,3.35,75.0
7,10.55,23.62,3.35,111.0
8,10.55,23.62,3.35,-1.0
1,12.28,22.88,2.57,127.0
2,12.28,22.88,2.57,66.0
3,12.28,22.88,2.57,111.0
4,12.28,22.88,2.57,69.0
5,12.28,22.88,2.57,120.0
6,12.28,22.88,2.57,-1.0
7,12.28,22.88,2.57,112.0
8,12.28,22.88,2.57,-1.0
1,14.08,22.58,1.78,-1.0
2,14.08,22.58,1.78,-1.0
3,14.08,22.58,1.78,-1.0
4,14.08,22.58,1.78,-1.0
5,14.08,22.58,1.78,-1.0
6,14.08,22.58,1.78,-1.0
7,14.08,22.58,1.78,111.0
8,14.08,22.58,1.78,-1.0
1,14.08,23.25,1.51,-1.0
2,14.08,23.25,1.51,66.0
3,14.08,23.25,1.51,110.0
4,14.08,23.25,1.51,-1.0
5,14.08,23.25,1.51,120.0
6,14.08,23.25,1.51,-1.0
7,14.08,23.25,1.51,110.0
8,14.08,23.25,1.51,-1.0
1,14.6,24.13,1.08,-1.0
2,14.6,24.13,1.08,69.0
3,14.6,24.13,1.08,110.0
4,14.6,24.13,1.08,75.0
5,14.6,24.13,1.08,120.0
6,14.6,24.13,1.08,-1.0
7,14.6,24.13,1.08,111.0
8,14.6,24.13,1.08,-1.0
1,17.81,21.18,0.78,-1.0
2,17.81,21.18,0.78,69.0
3,17.81,21.18,0.78,111.0
4,17.81,21.18,0.78,-1.0
5,17.81,21.18,0.78,124.0
6,17.81,21.18,0.78,-1.0
7,17.81,21.18,0.78,111.0
8,17.81,21.18,0.78,-1.0
1,15.7,24.6,1.94,-1.0
2,15.7,24.6,1.94,-1.0
3,15.7,24.6,1.94,112.0
4,15.7,24.6,1.94,75.0
5,15.7,24.6,1.94,121.0
6,15.7,24.6,1.94,73.0
7,15.7,24.6,1.94,-1.0
8,15.7,24.6,1.94,-1.0
1,21.19,19.04,0.63,-1.0
2,21.19,19.04,0.63,72.0
3,21.19,19.04,0.63,108.0
4,21.19,19.04,0.63,77.0
5,21.19,19.04,0.63,-1.0
6,21.19,19.04,0.63,-1.0
7,21.19,19.04,0.63,105.0
8,21.19,19.04,0.63,-1.0
1,21.47,20.11,0.48,-1.0
2,21.47,20.11,0.48,72.0
3,21.47,20.11,0.48,112.0
4,21.47,20.11,0.48,78.0
5,21.47,20.11,0.48,123.0
6,21.47,20.11,0.48,-1.0
7,21.47,20.11,0.48,112.0
8,21.47,20.11,0.48,-1.0
1,21.19,21.34,0.95,-1.0
2,21.19,21.34,0.95,72.0
3,21.19,21.34,0.95,112.0
4,21.19,21.34,0.95,76.0
5,21.19,21.34,0.95,121.0
6,21.19,21.34,0.95,-1.0
7,21.19,21.34,0.95,114.0
8,21.19,21.34,0.95,-1.0
1,20.13,23.81,1.26,-1.0
2,20.13,23.81,1.26,75.0
3,20.13,23.81,1.26,-1.0
4,20.13,23.81,1.26,79.0
5,20.13,23.81,1.26,126.0
6,20.13,23.81,1.26,-1.0
7,20.13,23.81,1.26,115.0
8,20.13,23.81,1.26,-1.0
1,23.95,21.95,0.53,-1.0
2,23.95,21.95,0.53,-1.0
3,23.95,21.95,0.53,115.0
4,23.95,21.95,0.53,-1.0
5,23.95,21.95,0.53,-1.0
6,23.95,21.95,0.53,-1.0
7,23.95,21.95,0.53,-1.0
8,23.95,21.95,0.53,-1.0
1,19.83,22.43,0.71,-1.0
2,19.83,22.43,0.71,71.0
3,19.83,22.43,0.71,112.0
4,19.83,22.43,0.71,76.0
5,19.83,22.43,0.71,-1.0
6,19.83,22.43,0.71,-1.0
7,19.83,22.43,0.71,114.0
8,19.83,22.43,0.71,-1.0
1,21.15,20.41,0.54,-1.0
2,21.15,20.41,0.54,76.0
3,21.15,20.41,0.54,116.0
4,21.15,20.41,0.54,78.0
